v1,site_code,year_actual,plot,block,site_name,continent,country,region,managed,burned,grazed,anthropogenic,habitat,elevation,latitude,longitude,rain_pet,mat_v2,mat_range_v2,iso_v2,temp_var_v2,max_temp_v2,min_temp_v2,ann_temp_range_v2,temp_wet_q_v2,temp_dry_q_v2,temp_warm_q_v2,temp_cold_q_v2,map_v2,map_wet_m_v2,map_dry_m_v2,map_var_v2,map_wet_q_v2,map_dry_q_v2,map_warm_q_v2,map_cold_q_v2,ai,pet,n_dep,experiment_type,n,p,k,exclose,trt,first_nutrient_year,first_fenced_year,year_trt,sum_int_cover,sum_nat_cover,sum_unk_cover,total_cover,int_rich,nat_rich,unk_rich,rich,site_year_rich,site_richness,site_native_richness,site_introduced_richness,plot_beta,dead_mass,live_mass,total_mass,unsorted_mass,proportion_par,ambient_par,ground_par,pct_c,pct_c2,pct_n,pct_n2,ppm_p,ppm_k,ppm_ca,ppm_mg,ppm_s,ppm_na,ppm_zn,ppm_mn,ppm_fe,ppm_cu,ppm_b,ph,percentsand,percentsand_2,percentsilt,percentsilt_2,percentclay,percentclay_2,classification,richvegan,shan,simpson,even,site,soilts_post_trt_flag,soilts_after_n_treatment_yrs,soilts_pct_c,soilts_pct_n,soilts_ppm_p,soilts_ppm_k,soilts_ppm_ca,soilts_ppm_mg,soilts_ppm_s,soilts_ppm_na,soilts_ppm_zn,soilts_ppm_mn,soilts_ppm_fe,soilts_ppm_cu,soilts_ppm_b,soilts_organicmatter,soilts_ph,soilts_cationexchangecapacity,multiple_soildata_years,maxtrtyr,mintrtyr,has5yrsdata,has4yrsdata,has3yrsdata,has6yrsdata,iscontrol,ispretreatmentyr,istreatedyear,isfenced,newplotid,newblockid,avg_neighbor_rich,lagged_avg_neighbor_rich,avgtrtneighrichwithinblock,lagged_avgtrtneighrichwithinbloc,avgtrtneighrichwithinsite,lagged_avgtrtneighrichwithinsite,laggedrich,laggedlive_mass,changerich,changelive_mass,lagged_changelive_mass,lagged_changerich,rich_increase,rich_decrease,rich_nochange,changeground_par,changeambient_par,laggedeven,laggedshan,laggedsimpson,laggedplot_beta,changeevenness,changeshan,changesimpson,changeplot_beta,site_live_massyr,ave_site_live_mass,initial_site_rich,year,yr_in_plot,plst_id,site_code2,styr_id,duplicates,l_lmass,l_rich,l_nbrich,l_nbrichblock,l_simpson,l_even,l_ground_par,ihs_even,rich2,pais,tierra
985,"sevi.us",2014,22,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",7,"0","13.75","0","14.35","0","6","0",8,29,65,31,0,"8.125","NA",26.18,26.18,"NA","NA","NA",,"0.377",.377,"0.034",.034,43,178,2811,162,29,47,.7,86,31,2.4,.7,8.5,"84",84,"13.1",13.1,"2.8",2.8,"Loamy Sand","8",1.709584,4.6398205,.82213613,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_22","sevi.us_1",6.5128205,6.974359,6.4571429,"6.82857142857143",6.457143,"6.82857142857143","8","140.25","0","-114.07","126.97","-1","FALSE","FALSE","TRUE","NA","NA","0.755132389363881","1.57025365991121","3.34021462447012","8.125","0.067003736341844","0.13933035279699","1.2996058942005","0",3585.34,2903.809,32,8,8,112,33,269,0,3.264996,2.079442,1.873773,1.865187,1.534676,-.1958493,,.7498605,64,"US","desert grassland"
951,"sevi.us",2007,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",0,"0","32.18","12.95","45.13","0","8","2",10,32,65,31,0,"6.5","NA",72.78,72.78,"NA","0.804764128911723","2141",1723,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","10",1.1498374,2.1050797,.49936802,"sevi.us","0","0","0.349","0.031","30","195","3876","159","34","32","0.5","78","25","2.4","0.7","0.7","8.5","17.1","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","sevi.us_35","sevi.us_1",8.2051282,,8.2285714,"NA",8.228572,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3815.38,2903.809,32,1,8,113,33,262,0,4.287441,2.302585,2.104759,2.107612,.7443534,-.6944119,7.451822,.4806465,100,"US","desert grassland"
956,"sevi.us",2008,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",1,"0","32.2","10.5","43.8","0","3","1",5,20,65,31,0,"13","NA",113.03,113.03,"NA","0.889225746268657","2144",1906.5,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","5",1.1791214,2.6155314,.73262934,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",5.3846154,8.2051282,5.4857143,"8.22857142857143",5.485714,"8.22857142857143","10","72.78","-5","40.25","NA","NA","FALSE","TRUE","FALSE","183.5","3","0.49936802331956","1.14983736641352","2.10507974951622","6.5","0.233261312490607","0.02928406240078","0.51045168965049","6.5",5818.26,2903.809,32,2,8,113,33,263,0,4.727654,1.609438,1.683546,1.702147,.9614673,-.3111154,7.553024,.6791927,25,"US","desert grassland"
961,"sevi.us",2009,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",2,"0","23.4","5.2","28.6","0","2","2",4,23,65,31,0,"16.25","NA",4.31,4.31,"NA","NA","NA",,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","4",.40198601,1.2550967,.28997161,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",3.974359,5.3846154,3.8571429,"5.48571428571429",3.857143,"5.48571428571429","5","113.03","-1","-108.72","40.25","-5","FALSE","TRUE","FALSE","NA","NA","0.732629335810167","1.1791214288143","2.61553143916671","13","-0.44265772379655","-0.777135418194977","-1.36043475650142","3.25",368.27,2903.809,32,3,8,113,33,264,0,1.460938,1.386294,1.379864,1.349927,.2272126,-1.237972,,.2860545,16,"US","desert grassland"
966,"sevi.us",2010,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",3,"0","21.56","23.1","44.76","0","8","4",13,34,65,31,0,"5","NA",44.84,44.84,"NA","NA","NA",,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","13",2.0354793,5.7681945,.79357483,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",10.564103,3.974359,10.6,"3.85714285714286",10.6,"3.85714285714286","4","4.31","9","40.53","-108.72","-1","TRUE","FALSE","FALSE","NA","NA","0.289971612013617","0.401986010619323","1.25509668266529","16.25","0.503603221833627","1.63349324955481","4.5130978099942","-11.25",3120.59,2903.809,32,4,8,113,33,265,0,3.803101,2.564949,2.357462,2.360854,1.752359,-.2312074,,.7276432,169,"US","desert grassland"
971,"sevi.us",2011,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",4,"0","8.7","2.5","11.35","0","5","3",9,20,65,31,0,"7.2222","NA",29.45,29.45,"NA","0.973266878115088","2207",2148,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","9",1.5802863,3.5971379,.71921928,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",6.974359,10.564103,7,"10.6",7,"10.6","13","44.84","-4","-15.39","40.53","9","FALSE","TRUE","FALSE","NA","NA","0.793574833847244","2.03547926017413","5.76819449265949","5","-0.0743555498341011","-0.45519297284629","-2.17105662180434","2.2222",1055.25,2903.809,32,5,8,113,33,266,0,3.382694,2.197225,1.94224,1.94591,1.280138,-.329589,7.672292,.6683405,81,"US","desert grassland"
976,"sevi.us",2012,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",5,"0","57.85","16.1","73.95","0","9","3",12,34,65,31,0,"5.4167","NA",54.29,54.29,"NA","NA","NA",,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","12",1.6126838,3.0918018,.64899172,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",9.2564103,6.974359,9.1142857,"7",9.114285,"7","9","29.45","3","24.84","-15.39","-4","TRUE","FALSE","FALSE","NA","NA","0.719219284013143","1.58028628732784","3.59713787085515","7.2222","-0.0702275636926969","0.03239755415379","-0.50533611212306","-1.8055",1531.36,2903.809,32,6,8,113,33,267,0,3.99434,2.484907,2.225316,2.209843,1.128754,-.4323353,,.6103787,144,"US","desert grassland"
981,"sevi.us",2013,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",6,"0","44.99","9.5","61.49","0","6","2",10,29,65,31,0,"6.5","NA",141.51,141.51,"NA","0.812854930304595","1937",1574.5,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","10",1.7697496,4.5876051,.76859248,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",6.9230769,9.2564103,6.8285714,"9.11428571428571",6.828571,"9.11428571428571","12","54.29","-2","87.22","24.84","3","FALSE","TRUE","FALSE","NA","NA","0.648991720320446","1.61268384148163","3.09180175873209","5.4167","0.119600756677095","0.15706573864028","1.49580338465611","1.0833",3936.02,2903.809,32,7,8,113,33,268,0,4.95237,2.302585,1.93486,1.921116,1.523358,-.2631944,7.361693,.7079548,100,"US","desert grassland"
986,"sevi.us",2014,35,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",7,"0","29.75","2.5","34.65","0","5","1",8,29,65,31,0,"8.125","NA",89.06,89.06,"NA","NA","NA",,"0.349",.349,"0.031",.031,30,195,3876,159,34,32,.5,78,25,2.4,.7,8.5,"84",84,"11.1",11.1,"4.8",4.8,"Loamy Sand","8",1.2287637,2.2369035,.59091045,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_35","sevi.us_1",6.5128205,6.9230769,6.4571429,"6.82857142857143",6.457143,"6.82857142857143","10","141.51","-2","-52.45","87.22","-2","FALSE","TRUE","FALSE","NA","NA","0.768592476997541","1.76974958012191","4.5876051433882","6.5","-0.177682029987019","-0.54098584919563","-2.35070166878654","1.625",3585.34,2903.809,32,8,8,113,33,269,0,4.48931,2.079442,1.873773,1.865187,.8050925,-.5260908,,.5610151,64,"US","desert grassland"
952,"sevi.us",2007,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",0,"0","20.93","4.25","25.18","0","6","1",7,32,65,31,0,"9.2857","NA",79.56,79.56,"NA","0.809090909090909","2145",1735.5,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","7",1.2771023,3.0193687,.65630078,"sevi.us","0","0","0.433","0.029","34","206","4545","171","35","28","0.4","70","22","2.2","0.8","0.9","8.5","19.9","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","sevi.us_40","sevi.us_1",8.2820513,,8.2285714,"NA",8.228572,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3815.38,2903.809,32,1,8,114,33,262,0,4.376512,1.94591,2.114091,2.107612,1.105048,-.4211361,7.459051,.6164995,49,"US","desert grassland"
957,"sevi.us",2008,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",1,"0","28.35","6","35.35","0","4","1",6,20,65,31,0,"10.8333","NA",97.34,97.34,"NA","0.803966789667897","2168",1743,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","6",1.3223555,3.0454642,.73802063,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",5.3589744,8.2820513,5.4857143,"8.22857142857143",5.485714,"8.22857142857143","7","79.56","-1","17.78","NA","NA","FALSE","TRUE","FALSE","7.5","23","0.656300778141571","1.27710234501858","3.0193686889371","9.2857","0.0817198537989471","0.0452531107465199","0.0260955495582302","1.5476",5818.26,2903.809,32,2,8,114,33,263,0,4.57821,1.791759,1.678773,1.702147,1.113653,-.3037835,7.463363,.6835361,36,"US","desert grassland"
962,"sevi.us",2009,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",2,"0","18.05","1.5","19.55","0","3","1",4,23,65,31,0,"16.25","NA",15.76,15.76,"NA","NA","NA",,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","4",.81939184,1.8789529,.59106627,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",3.974359,5.3589744,3.8571429,"5.48571428571429",3.857143,"5.48571428571429","6","97.34","-2","-81.58","17.78","-1","FALSE","TRUE","FALSE","NA","NA","0.738020631940518","1.3223554557651","3.04546423849533","10.8333","-0.146954361248042","-0.502963617655957","-1.1665113717836","5.4167",368.27,2903.809,32,3,8,114,33,264,0,2.757475,1.386294,1.379864,1.349927,.6307147,-.5258271,,.5611492,16,"US","desert grassland"
967,"sevi.us",2010,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",3,"0","21.85","12","33.85","0","9","4",13,34,65,31,0,"5","NA",48.33,48.33,"NA","NA","NA",,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","13",2.0106148,5.907537,.78388089,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",10.564103,3.974359,10.6,"3.85714285714286",10.6,"3.85714285714286","4","15.76","9","32.57","-81.58","-2","TRUE","FALSE","FALSE","NA","NA","0.591066270692476","0.819391838109143","1.87895286671173","16.25","0.192814616778346","1.19122294053552","4.02858414831042","-11.25",3120.59,2903.809,32,4,8,114,33,265,0,3.878052,2.564949,2.357462,2.360854,1.776229,-.2434982,,.7200318,169,"US","desert grassland"
972,"sevi.us",2011,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",4,"0","7.05","5.15","12.25","0","6","3",10,20,65,31,0,"6.5","NA",37.85,37.85,"NA","0.997943327239488","2188",2183.5,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","10",1.5841426,3.6741752,.6879844,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",6.9487179,10.564103,7,"10.6",7,"10.6","13","48.33","-3","-10.48","32.57","9","FALSE","TRUE","FALSE","NA","NA","0.783880887470822","2.01061477864466","5.90753701502215","5","-0.095896486616038","-0.42647215302399","-2.23336182985963","1.5",1055.25,2903.809,32,5,8,114,33,266,0,3.633631,2.302585,1.938557,1.94591,1.301329,-.3739891,7.688684,.6427952,100,"US","desert grassland"
977,"sevi.us",2012,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",5,"0","41.6","16.5","58.1","0","11","2",13,34,65,31,0,"5","NA",40.72,40.72,"NA","NA","NA",,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","13",2.2025236,8.0108143,.85870064,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",9.2307692,6.9487179,9.1142857,"7",9.114285,"7","10","37.85","3","2.87","-10.48","-3","TRUE","FALSE","FALSE","NA","NA","0.687984400854784","1.58414262562067","3.67417518516252","6.5","0.170716237085205","0.61838102391532","4.33663907871464","-1.5",1531.36,2903.809,32,6,8,114,33,267,0,3.706719,2.564949,2.222542,2.209843,2.080792,-.1523349,,.7778526,169,"US","desert grassland"
982,"sevi.us",2013,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",6,"0","26.3","8.2","34.6","0","6","2",9,29,65,31,0,"7.2222","NA",79.27,79.27,"NA","0.845334685598377","1972",1667,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","9",1.762635,4.7881178,.80220977,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",6.9487179,9.2307692,6.8285714,"9.11428571428571",6.828571,"9.11428571428571","13","40.72","-4","38.55","2.87","3","FALSE","TRUE","FALSE","NA","NA","0.858700637939989","2.20252364953599","8.01081426387716","5","-0.0564908631308439","-0.43988861614598","-3.22269641786106","2.2222",3936.02,2903.809,32,7,8,114,33,268,0,4.37286,2.197225,1.938557,1.921116,1.566137,-.2203851,7.418781,.7343929,81,"US","desert grassland"
987,"sevi.us",2014,40,1,"Sevilleta LTER","North America","US","Central plains (North America)",0,0,0,0,"desert grassland",1600,34.3592,-106.6905,-1221,13.0625,19.64167,45.6783,846.826,34,-9,43,22.9,4.766667,23.5,2.7,252,52,10,66.0692,129,30,107,34,.171,1473,1.9647,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,"NA",7,"0","25.36","4","29.36","0","7","1",8,29,65,31,0,"8.125","NA",77.26,77.26,"NA","NA","NA",,"0.433",.433,"0.029",.029,34,206,4545,171,35,28,.4,70,22,2.2,.8,8.5,"88",88,"7.1",7.1,"4.8",4.8,"Sand","8",1.6680388,4.301643,.80215708,"sevi.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",7,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sevi.us_40","sevi.us_1",6.5128205,6.9487179,6.4571429,"6.82857142857143",6.457143,"6.82857142857143","9","79.27","-1","-2.00999999999999","38.55","-4","FALSE","TRUE","FALSE","NA","NA","0.802209774809145","1.76263503339001","4.7881178460161","7.2222","-5.26902066330104e-05","-0.0945962687147601","-0.48647481558157","0.9028",3585.34,2903.809,32,8,8,114,33,269,0,4.347177,2.079442,1.873773,1.865187,1.458997,-.2204508,,.7343518,64,"US","desert grassland"
989,"sgs.us",2007,8,1,"Shortgrass Steppe LTER","North America","US","Central plains (North America)",0,0,0,0,"shortgrass prairie",1650,40.81667,-104.7667,-757,8.945833,16.375,40.63276,879.6653,29.3,-11,40.3,17.51667,-1.3,20.25,-1.3,369,63,9,58.78775,169,28,144,28,.3244,1122,3.1174,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",0,"1","42","0","43","1","6","0",7,21,78,48,7,"11.1429","NA",95.8,95.8,"NA","0.844202898550725","1242",1048.5,"0.883",.883,"0.086",.086,74,242,1002,207,27,23,1.2,83,105,1.9,.5,5.8,"NA",,"NA",,"NA",,"NA","7",1.1878011,2.291202,.61040904,"sgs.us","0","0","0.883","0.086","74","242","1002","207","27","23","1.2","83","105","1.9","0.5","2.1","5.8","7.7","TRUE",9,0,"TRUE","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE","sgs.us_8","sgs.us_1",5.862069,,4.7142857,"NA",5.85,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3886.7,3861.208,21,1,10,115,34,270,0,4.562263,1.94591,1.768503,1.550597,.8290766,-.493626,6.955116,.5777301,49,"US","shortgrass prairie"
998,"sgs.us",2008,8,1,"Shortgrass Steppe LTER","North America","US","Central plains (North America)",0,0,0,0,"shortgrass prairie",1650,40.81667,-104.7667,-757,8.945833,16.375,40.63276,879.6653,29.3,-11,40.3,17.51667,-1.3,20.25,-1.3,369,63,9,58.78775,169,28,144,28,.3244,1122,3.1174,"Experimental (Full Factorial)",0,0,0,0,"Control",2008,"2008",1,"0","38","0","38","0","5","0",5,19,78,48,7,"15.6","7.705",30.965,38.67,"NA","0.974705474705475","1443",1406.5,"0.883",.883,"0.086",.086,74,242,1002,207,27,23,1.2,83,105,1.9,.5,5.8,"NA",,"NA",,"NA",,"NA","5",1.0608807,2.2633229,.65916225,"sgs.us","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","TRUE",9,0,"TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE","FALSE","sgs.us_8","sgs.us_1",5.4137931,5.862069,5.6666667,"4.71428571428571",5.444445,"5.85","7","95.8","-2","-64.835","NA","NA","FALSE","TRUE","FALSE","358","201","0.610409036518289","1.18780113923601","2.2912019826518","11.1429","0.0487532177072489","-0.12692041683991","-0.0278790986392599","4.4571",1095.355,3861.208,21,2,10,115,34,271,0,3.432858,1.609438,1.68895,1.734601,.816834,-.4167856,7.248859,.6188903,25,"US","shortgrass prairie"
