"","V1","site_code","year","plot","block","site_name","continent","country","region","managed","burned","grazed","anthropogenic","habitat","elevation","latitude","longitude","RAIN_PET","MAT_v2","MAT_RANGE_v2","ISO_v2","TEMP_VAR_v2","MAX_TEMP_v2","MIN_TEMP_v2","ANN_TEMP_RANGE_v2","TEMP_WET_Q_v2","TEMP_DRY_Q_v2","TEMP_WARM_Q_v2","TEMP_COLD_Q_v2","MAP_v2","MAP_WET_M_v2","MAP_DRY_M_v2","MAP_VAR_v2","MAP_WET_Q_v2","MAP_DRY_Q_v2","MAP_WARM_Q_v2","MAP_COLD_Q_v2","AI","PET","N_Dep","experiment_type","N","P","K","Exclose","trt","first_nutrient_year","first_fenced_year","year_trt","sum_INT_cover","sum_NAT_cover","sum_UNK_cover","total_cover","INT_rich","NAT_rich","UNK_rich","rich","site_year_rich","site_richness","site_native_richness","site_introduced_richness","plot_beta","dead_mass","live_mass","total_mass","unsorted_mass","proportion_par","Ambient_PAR","Ground_PAR","pct_C","pct_N","ppm_P","ppm_K","ppm_Ca","ppm_Mg","ppm_S","ppm_Na","ppm_Zn","ppm_Mn","ppm_Fe","ppm_Cu","ppm_B","pH","PercentSand","PercentSilt","PercentClay","Classification","rich.vegan","shan","simpson","even","site","soilts_post_trt_flag","soilts_after_n_treatment_yrs","soilts_pct_C","soilts_pct_N","soilts_ppm_P","soilts_ppm_K","soilts_ppm_Ca","soilts_ppm_Mg","soilts_ppm_S","soilts_ppm_Na","soilts_ppm_Zn","soilts_ppm_Mn","soilts_ppm_Fe","soilts_ppm_Cu","soilts_ppm_B","soilts_OrganicMatter","soilts_pH","soilts_CationExchangeCapacity","multiple_soildata_years","max.trt.yr","min.trt.yr","has.5.yrs.data","has.4.yrs.data","has.3.yrs.data","has.6.yrs.data","is.control","is.PretreatmentYr","is.TreatedYear","is.Fenced","newplotid","newblockid","avg_neighbor_rich","lagged_avg_neighbor_rich","avg.trt.neigh.rich.within.block","lagged_avg.trt.neigh.rich.within.block","avg.trt.neigh.rich.within.site","lagged_avg.trt.neigh.rich.within.site","laggedrich","laggedlive_mass","changerich","changelive_mass","lagged_changelive_mass","lagged_changerich","rich_increase","rich_decrease","rich_nochange","changeGround_PAR","changeAmbient_PAR","laggedeven","laggedshan","laggedsimpson","laggedplot_beta","changeEvenness","changeShan","changeSimpson","changePlot_beta","site_live_mass.yr","ave_site_live_mass","initial_site_rich","singleton","site.by.yeardummy"
"852",918,"sedg.us","2015",17,2,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,8,82,0,0,82,2,0,0,2,11,35,14,15,17.5,314.7,284.5,599.2,NA,0.104179860671311,1579,164.5,2.103,0.172,69,398,2273,1538,30,36,1.6,137,156,3.6,0.6,6.9,NA,NA,NA,NA,2,0.114665282202907,1.04996876951905,0.165427033996267,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_17","sedg.us_2",3.06896551724138,3.44827586206897,2.625,2.5,2.95833333333333,3.04166666666667,3,253,-1,31.5,-110.15,-4,FALSE,TRUE,FALSE,-277.5,-340,0.582226013022694,0.63964065268897,1.61248527679623,11.6667,-0.416798979026427,-0.524975370486063,-0.56251650727718,5.8333,12718.35,12533.4140886364,19,FALSE,"sedg.us_2015"
"853",919,"sedg.us","2015",21,3,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,8,68,0.5,0,68.5,4,1,0,5,11,35,14,15,7,233.65,339.55,573.2,NA,0.0407921962754951,1691.5,69,2.627,0.21,68,407,1897,1629,28,35,1.9,139,166,4.1,0.6,6.7,48,31.1,20.8,"Loam",5,0.456872810875868,1.28563600246592,0.283871038047624,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_21","sedg.us_3",2.96551724137931,3.31034482758621,3.125,3.125,2.95833333333333,3.04166666666667,7,303,-2,36.55,-113.25,-2,FALSE,TRUE,FALSE,-264,-308.5,0.506653072170009,0.985901355185675,2.27731958762887,5,-0.222782034122385,-0.529028544309807,-0.99168358516295,2,12718.35,12533.4140886364,19,FALSE,"sedg.us_2015"
"854",920,"sedg.us","2015",28,3,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,8,70,1,0,71,2,1,0,3,11,35,14,15,11.6667,308.55,299.85,608.4,NA,0.100551097360534,1034.3,104,1.9,0.155,61,355,2389,1606,30,35,1.4,127,144,4.1,0.6,7,NA,NA,NA,NA,3,0.32771703048657,1.1858386262056,0.298300896382539,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_28","sedg.us_3",3.03448275862069,3.27586206896552,3.125,3.125,2.95833333333333,3.04166666666667,8,209.7,-5,90.15,-118.6,-2,FALSE,TRUE,FALSE,-399,-945.7,0.629044694309923,1.30806166892135,2.70920183019827,4.375,-0.330743797927384,-0.98034463843478,-1.52336320399267,7.2917,12718.35,12533.4140886364,19,FALSE,"sedg.us_2015"
"855",921,"sedg.us","2016",1,1,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,9,82.3,3,0,85.3,6,1,0,7,13,35,14,15,5,658.35,560.925,1219.275,NA,NA,0,0,2.422,0.205,57,581,2054,2089,30,38,1.7,147,138,4,0.9,6.9,NA,NA,NA,NA,7,0.305879119069537,1.13493307627635,0.157190772255355,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_1","sedg.us_1",3.37931034482759,2.96551724137931,3.75,3.125,3.25,2.95833333333333,5,451.6,2,109.325,211.5,-2,TRUE,FALSE,FALSE,-89.5,-1428.5,0.38881624487673,0.625775605474871,1.48911925298726,7,-0.231625472621375,-0.319896486405334,-0.35418617671091,-2,25710.955,12533.4140886364,19,FALSE,"sedg.us_2016"
"856",922,"sedg.us","2016",7,1,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,9,83.1,0,0,83.1,4,0,0,4,13,35,14,15,8.75,651.55,760.015,1411.565,NA,NA,0,0,3.084,0.254,58,408,1907,1685,25,36,1.9,137,146,4.1,0.7,6.6,40,37.1,22.8,"Loam",4,0.777605465110518,1.77567298618414,0.56092377414155,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_7","sedg.us_1",3.48275862068966,3.03448275862069,3.75,3.125,3.25,2.95833333333333,3,342.3,1,417.715,109.6,0,TRUE,FALSE,FALSE,-87.5,-1494.5,0.684515112580573,0.752016714460052,2.03027718550107,11.6667,-0.123591338439023,0.025588750650466,-0.25460419931693,-2.9167,25710.955,12533.4140886364,19,FALSE,"sedg.us_2016"
"857",923,"sedg.us","2016",14,2,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,9,110,0,0,110,2,0,0,2,13,35,14,15,17.5,1166.9,487.5,1654.4,NA,NA,0,0,2.331,0.187,78,445,2148,1727,31,36,2.3,146,178,4.2,0.7,6.8,56,23.1,20.8,"Sandy Loam",2,0.585952618303551,1.65753424657534,0.845350936622436,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_14","sedg.us_2",3.55172413793103,3.06896551724138,2.75,2.625,3.25,2.95833333333333,2,387.8,0,99.7,19.4,0,FALSE,FALSE,TRUE,-94.5,-1088.8,0.979868756651153,0.679193265991526,1.94594594594595,17.5,-0.134517820028717,-0.0932406476879749,-0.28841169937061,0,25710.955,12533.4140886364,19,FALSE,"sedg.us_2016"
"858",924,"sedg.us","2016",17,2,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,9,91,0,0,91,2,0,0,2,13,35,14,15,17.5,362.95,848.65,1211.6,NA,0.0509280975675132,1492.3,76,2.103,0.172,69,398,2273,1538,30,36,1.6,137,156,3.6,0.6,6.9,NA,NA,NA,NA,2,0.0604982941023021,1.02221947907666,0.0872805888836333,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_17","sedg.us_2",3.55172413793103,3.06896551724138,2.75,2.625,3.25,2.95833333333333,2,284.5,0,564.15,31.5,-1,FALSE,FALSE,TRUE,-88.5,-86.7,0.165427033996267,0.114665282202907,1.04996876951905,17.5,-0.0781464451126337,-0.0541669881006049,-0.0277492904423899,0,25710.955,12533.4140886364,19,FALSE,"sedg.us_2016"
"859",925,"sedg.us","2016",21,3,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,9,85.2,4.4,0,89.6,4,3,0,7,13,35,14,15,5,567.55,543.01,1110.56,NA,0.220023124532408,1470.3,323.5,2.627,0.21,68,407,1897,1629,28,35,1.9,139,166,4.1,0.6,6.7,48,31.1,20.8,"Loam",7,0.673298342069106,1.56156464569839,0.346006901909615,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_21","sedg.us_3",3.37931034482759,2.96551724137931,3.25,3.125,3.25,2.95833333333333,5,339.55,2,203.46,36.55,-2,TRUE,FALSE,FALSE,254.5,-221.2,0.283871038047624,0.456872810875868,1.28563600246592,7,0.062135863861991,0.216425531193238,0.27592864323247,-2,25710.955,12533.4140886364,19,FALSE,"sedg.us_2016"
"860",926,"sedg.us","2016",28,3,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,9,68.2,0.1,0,68.3,4,1,0,5,13,35,14,15,7,548.75,692.35,1241.1,NA,0.13787387930385,1327.3,183,1.9,0.155,61,355,2389,1606,30,35,1.4,127,144,4.1,0.6,7,NA,NA,NA,NA,5,0.239000237842483,1.10279783926904,0.148499197139591,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_28","sedg.us_3",3.44827586206897,3.03448275862069,3.25,3.125,3.25,2.95833333333333,3,299.85,2,392.5,90.15,-5,TRUE,FALSE,FALSE,79,293,0.298300896382539,0.32771703048657,1.1858386262056,11.6667,-0.149801699242948,-0.088716792644087,-0.0830407869365599,-4.6667,25710.955,12533.4140886364,19,FALSE,"sedg.us_2016"
"861",927,"sedg.us","2017",1,1,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,10,95,2,0,97,3,1,0,4,8,35,14,15,8.75,478.35,599.95,1078.3,NA,0.0585365853658537,1640,96,2.422,0.205,57,581,2054,2089,30,38,1.7,147,138,4,0.9,6.9,NA,NA,NA,NA,4,0.481582340798688,1.28943401397835,0.347388227424983,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_1","sedg.us_1",2.44827586206897,3.37931034482759,2.625,3.75,2.375,3.25,7,560.925,-3,39.0250000000001,109.325,2,FALSE,TRUE,FALSE,96,1640,0.157190772255355,0.305879119069537,1.13493307627635,5,0.190197455169628,0.175703221729151,0.154500937702,3.75,19526.6,12533.4140886364,19,FALSE,"sedg.us_2017"
"862",928,"sedg.us","2017",7,1,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,10,86,0,0,86,3,0,0,3,8,35,14,15,11.6667,492.2,432.8,925,NA,0.0307328605200946,1692,52,3.084,0.254,58,408,1907,1685,25,36,1.9,137,146,4.1,0.7,6.6,40,37.1,22.8,"Loam",3,0.523935436253644,1.44284042138119,0.476906586297912,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_7","sedg.us_1",2.48275862068966,3.48275862068966,2.625,3.75,2.375,3.25,4,760.015,-1,-327.215,417.715,1,FALSE,TRUE,FALSE,52,1692,0.56092377414155,0.777605465110518,1.77567298618414,8.75,-0.084017187843638,-0.253670028856874,-0.33283256480295,2.9167,19526.6,12533.4140886364,19,FALSE,"sedg.us_2017"
"863",929,"sedg.us","2017",14,2,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,10,90.1,0,0,90.1,3,0,0,3,8,35,14,15,11.6667,519,544.45,1063.45,NA,0.027807486631016,1870,52,2.331,0.187,78,445,2148,1727,31,36,2.3,146,178,4.2,0.7,6.8,56,23.1,20.8,"Sandy Loam",3,0.35710525679463,1.24892269396509,0.325051212769122,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_14","sedg.us_2",2.48275862068966,3.55172413793103,2.125,2.75,2.375,3.25,2,487.5,1,56.95,99.7,0,TRUE,FALSE,FALSE,52,1870,0.845350936622436,0.585952618303551,1.65753424657534,17.5,-0.520299723853314,-0.228847361508921,-0.40861155261025,-5.8333,19526.6,12533.4140886364,19,FALSE,"sedg.us_2017"
"864",930,"sedg.us","2017",17,2,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,10,95,0,0,95,2,0,0,2,8,35,14,15,17.5,289.15,665.65,954.8,NA,0.0577215189873418,1975,114,2.103,0.172,69,398,2273,1538,30,36,1.6,137,156,3.6,0.6,6.9,NA,NA,NA,NA,2,0.680629487891663,1.95135135135135,0.981940786864098,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_17","sedg.us_2",2.51724137931034,3.55172413793103,2.125,2.75,2.375,3.25,2,848.65,0,-183,564.15,0,FALSE,FALSE,TRUE,38,482.7,0.0872805888836333,0.0604982941023021,1.02221947907666,17.5,0.894660197980465,0.620131193789361,0.92913187227469,0,19526.6,12533.4140886364,19,FALSE,"sedg.us_2017"
"865",931,"sedg.us","2017",21,3,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,10,100.1,5,0,105.1,3,1,0,4,8,35,14,15,8.75,273.4,432.9,706.3,NA,0.0576086956521739,1840,106,2.627,0.21,68,407,1897,1629,28,35,1.9,139,166,4.1,0.6,6.7,48,31.1,20.8,"Loam",4,0.858344898285515,2.19820657073319,0.619164964064427,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_21","sedg.us_3",2.44827586206897,3.37931034482759,2.375,3.25,2.375,3.25,7,543.01,-3,-110.11,203.46,2,FALSE,TRUE,FALSE,-217.5,369.7,0.346006901909615,0.673298342069106,1.56156464569839,5,0.273158062154812,0.185046556216409,0.6366419250348,3.75,19526.6,12533.4140886364,19,FALSE,"sedg.us_2017"
"866",932,"sedg.us","2017",28,3,"Sedgwick Reserve UCNRS","North America","US","Pacific Coast (North America)",0,0,0,0,"annual grassland",550,34.7,-120.0166667,-757,15.5750000476837,16.2666665712992,58.9371984348672,426.808989325951,29.3999996185303,1.79999995231628,27.599999666214,11.1666666666667,20.5333336194356,21.2166666984558,10.8833332061768,478,99,0,95.9279196285674,279,3,11,259,0.3982,1278,1.1373,"Experimental (Nutrients Only)",0,0,0,0,"Control",2008,NA,10,85,0,0,85,2,0,0,2,8,35,14,15,17.5,394.95,361.3,756.25,NA,0.142025611175786,1718,244,1.9,0.155,61,355,2389,1606,30,35,1.4,127,144,4.1,0.6,7,NA,NA,NA,NA,2,0.223718076065834,1.12451361867704,0.322756958897398,"sedg.us",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,10,0,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"sedg.us_28","sedg.us_3",2.51724137931034,3.44827586206897,2.375,3.25,2.375,3.25,5,692.35,-3,-331.05,392.5,2,FALSE,TRUE,FALSE,61,390.7,0.148499197139591,0.239000237842483,1.10279783926904,7,0.174257761757807,-0.015282161776649,0.0217157794079998,10.5,19526.6,12533.4140886364,19,FALSE,"sedg.us_2017"
"867",933,"sereng.tz","2008",7,1,"Serengeti","Africa","TZ","Sub-saharan Africa",0,0,0,0,"savanna",1536,-2.254503,34.512613,-808,21.9416665633519,12.8166666825612,83.7690622404211,76.1826078665228,29.5,14.1999998092651,15.3000001907349,22.5999997456868,20.7833329836528,22.5999997456868,20.7833329836528,827,140,13,56.5586114293924,345,74,345,74,0.5138,1662,7.369,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,2008,0,0,56.9,0,56.9,0,16,0,16,46,75,72,0,4.6875,13,289.5,302.5,NA,0.577615718284102,896.79,518,1.642,0.125,69,579,1520,330,24,187,3,149,201,5,0.5,6.8,57.4,21.2,21.3,"Sandy Loam",16,2.11334129238703,6.62399492603883,0.76222675055816,"sereng.tz",0,0,"1.642","0.125",69,579,1520,330,24,187,3,149,201,5,0.5,1.7,6.8,11.1,TRUE,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"sereng.tz_7","sereng.tz_1",12.5172413793103,NA,13.2222222222222,NA,12.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9241.5,10327.58,46,FALSE,"sereng.tz_2008"
"868",934,"sereng.tz","2008",16,2,"Serengeti","Africa","TZ","Sub-saharan Africa",0,0,0,0,"savanna",1536,-2.254503,34.512613,-808,21.9416665633519,12.8166666825612,83.7690622404211,76.1826078665228,29.5,14.1999998092651,15.3000001907349,22.5999997456868,20.7833329836528,22.5999997456868,20.7833329836528,827,140,13,56.5586114293924,345,74,345,74,0.5138,1662,7.369,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,2008,0,0,79.6,0,79.6,0,10,0,10,46,75,72,0,7.5,7,233,240,NA,0.469352520960622,967.29,454,1.784,0.136,88,594,1397,330,25,125,3.7,171,244,4.4,0.5,6.5,65.6,17,17.3,"Sandy Loam",10,1.75508902273366,4.21444154738466,0.762225477822197,"sereng.tz",0,0,"1.784","0.136",88,594,1397,330,25,125,3.7,171,244,4.4,0.5,1.9,6.5,10.8,TRUE,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"sereng.tz_16","sereng.tz_2",12.7241379310345,NA,12.7777777777778,NA,12.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9241.5,10327.58,46,FALSE,"sereng.tz_2008"
"869",935,"sereng.tz","2008",23,3,"Serengeti","Africa","TZ","Sub-saharan Africa",0,0,0,0,"savanna",1536,-2.254503,34.512613,-808,21.9416665633519,12.8166666825612,83.7690622404211,76.1826078665228,29.5,14.1999998092651,15.3000001907349,22.5999997456868,20.7833329836528,22.5999997456868,20.7833329836528,827,140,13,56.5586114293924,345,74,345,74,0.5138,1662,7.369,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,2008,0,0,66.8,0,66.8,0,11,0,11,46,75,72,0,6.8182,11.5,679.5,691,NA,0.301194539249147,820.4,247.1,1.708,0.138,60,618,2226,461,30,411,2.8,171,169,5.4,0.7,6.9,55.7,16.9,27.3,"Sandy Clay Loam",11,1.31136699731036,2.39290425680241,0.546882514923172,"sereng.tz",0,0,"1.708","0.138",60,618,2226,461,30,411,2.8,171,169,5.4,0.7,2.2,6.9,15.8,TRUE,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"sereng.tz_23","sereng.tz_3",12.6896551724138,NA,12,NA,12.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9241.5,10327.58,46,FALSE,"sereng.tz_2008"
"870",936,"sereng.tz","2009",7,1,"Serengeti","Africa","TZ","Sub-saharan Africa",0,0,0,0,"savanna",1536,-2.254503,34.512613,-808,21.9416665633519,12.8166666825612,83.7690622404211,76.1826078665228,29.5,14.1999998092651,15.3000001907349,22.5999997456868,20.7833329836528,22.5999997456868,20.7833329836528,827,140,13,56.5586114293924,345,74,345,74,0.5138,1662,7.369,"Experimental (Full Factorial)",0,0,0,0,"Control",2009,2008,1,0,73.3,0,73.3,0,14,0,14,43,75,72,0,5.3571,2.5,220,222.5,NA,0.474546206326235,2418.5,1147.69,1.642,0.125,69,579,1520,330,24,187,3,149,201,5,0.5,6.8,57.4,21.2,21.3,"Sandy Loam",14,2.03799853180788,5.79256104792194,0.772244887952092,"sereng.tz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,4,0,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"sereng.tz_7","sereng.tz_1",11.551724137931,12.5172413793103,13.3333333333333,13.2222222222222,11.7037037037037,12.6666666666667,16,289.5,-2,-69.5,NA,NA,FALSE,TRUE,FALSE,629.69,1521.71,0.76222675055816,2.11334129238703,6.62399492603883,4.6875,0.010018137393932,-0.0753427605791499,-0.83143387811689,0.6696,9917,10327.58,46,FALSE,"sereng.tz_2009"
